sample_id,POINT_X,POINT_Y,observed_class,split,model,predicted_probability,predicted_class
5092,287384.3008,2543313.756,0,test,Random Forest,0.3404399466234156,0
5093,268830.9827,2528235.936,0,train,Random Forest,0.6685169184730592,1
5094,265510.0197,2551206.949,0,train,Random Forest,0.15399040355221114,0
5095,280234.2427,2551634.194,0,train,Random Forest,0.31835989012893234,0
5096,292921.3722,2539658.595,0,train,Random Forest,0.33513386090496144,0
5097,291672.9015,2501826.298,0,train,Random Forest,0.2869829802617359,0
5098,280640.1666,2537401.246,0,train,Random Forest,0.41469760383388515,0
5099,288375.418,2515197.163,0,train,Random Forest,0.39670447651596746,0
5100,286692.4579,2543378.52,0,test,Random Forest,0.24207459464233352,0
5101,286933.0955,2519375.061,1,test,Random Forest,0.5190212032000715,1
5102,280216.7218,2510767.562,0,train,Random Forest,0.10730427015220795,0
5103,285879.9384,2558154.512,0,train,Random Forest,0.2138839428388102,0
5104,271156.3195,2530271.042,1,train,Random Forest,0.874045393312039,1
5105,271613.3277,2540272.25,0,train,Random Forest,0.15678179073026396,0
5106,262650.0995,2542163.196,1,train,Random Forest,0.9136105367030746,1
5107,288555.5964,2527086.353,0,train,Random Forest,0.31408339254184614,0
5108,283316.9443,2545510.921,0,train,Random Forest,0.18767041841116397,0
5109,264261.0415,2541756.339,1,train,Random Forest,0.8555077116940986,1
5110,270401.8785,2540779.432,0,train,Random Forest,0.17716895633126628,0
5111,274416.7681,2525788.222,0,train,Random Forest,0.2832790936013436,0
5112,283335.7269,2557969.507,0,train,Random Forest,0.2751283470832114,0
5113,284355.6255,2545599.991,0,test,Random Forest,0.22347557812012872,0
5114,279777.5571,2554115.814,1,test,Random Forest,0.7721048116929642,1
5115,284749.4905,2545418.163,0,test,Random Forest,0.22758636121737974,0
5116,286378.2692,2515696.23,0,train,Random Forest,0.45113659297820435,0
5117,276896.2567,2536537.675,0,train,Random Forest,0.23928750226669532,0
5118,277680.7837,2520352.243,0,train,Random Forest,0.5615457233337949,1
5119,278544.1902,2530745.704,1,train,Random Forest,0.8052248792755605,1
5120,274940.4363,2526926.146,1,train,Random Forest,0.8197677495868687,1
5121,263642.1175,2543375.699,0,train,Random Forest,0.1756606349813251,0
5122,271137.0099,2549065.856,0,train,Random Forest,0.15224049843705972,0
5123,280647.6467,2538283.278,0,train,Random Forest,0.15172275449217767,0
5124,273305.6395,2529449.554,0,train,Random Forest,0.33700219866619113,0
5125,283873.8912,2529369.897,0,train,Random Forest,0.18427791016729056,0
5126,275968.0534,2516290.614,0,train,Random Forest,0.29824993756621365,0
5127,278577.7496,2514690.577,0,train,Random Forest,0.3710555073731803,0
5128,292376.3489,2540387.536,0,train,Random Forest,0.40083321791975673,0
5129,263956.6813,2537963.241,1,train,Random Forest,0.8762708502224726,1
5130,276992.0362,2538656.901,0,validation,Random Forest,0.2946276685696811,0
5131,291968.6524,2531761.113,0,train,Random Forest,0.2336753389659829,0
5132,280820.6391,2545264.903,0,train,Random Forest,0.5630176818493551,1
5133,284029.2266,2534038.325,0,train,Random Forest,0.18744760021180515,0
5134,275795.9107,2535938.025,0,train,Random Forest,0.19675059407608658,0
5135,283282.4359,2536610.493,1,train,Random Forest,0.7619177134206765,1
5136,290539.8713,2516402.634,1,train,Random Forest,0.6123131049100639,1
5137,270944.0387,2551325.307,0,train,Random Forest,0.5604833842825643,1
5138,290248.0355,2558711.6,1,validation,Random Forest,0.7066242682854661,1
5139,268072.2458,2532643.101,1,test,Random Forest,0.8818895766980885,1
5140,275558.5279,2542989.73,0,train,Random Forest,0.20179788452159053,0
5141,279051.1511,2554772.843,0,test,Random Forest,0.25316366834495435,0
5142,278467.4663,2509819.888,0,train,Random Forest,0.32140788685238725,0
5143,271543.2323,2553544.763,1,train,Random Forest,0.81684665343632,1
5144,283434.0802,2511765.743,1,train,Random Forest,0.7907085351828833,1
5145,287794.7401,2519909.298,0,test,Random Forest,0.4705484469871327,0
5146,268230.8873,2544658.972,0,train,Random Forest,0.24180667837555697,0
5147,275339.3341,2534416.837,1,train,Random Forest,0.775158846026494,1
5148,284014.3496,2523603.518,1,train,Random Forest,0.7564545596632285,1
5149,274560.0911,2558356.525,0,test,Random Forest,0.31534434926772875,0
5150,275344.6473,2547680.1,0,train,Random Forest,0.23383606717314645,0
5151,292978.6477,2531081.532,0,train,Random Forest,0.4926209047235719,0
5152,287599.199,2534729.584,0,train,Random Forest,0.19424487195408796,0
5153,272921.0267,2528985.403,0,train,Random Forest,0.6734606166438003,1
5154,269826.1342,2531558.451,1,train,Random Forest,0.8854445402321655,1
5155,294073.9878,2502709.598,0,train,Random Forest,0.639801889747354,1
5156,274180.3996,2548882.505,0,train,Random Forest,0.17160673025618367,0
5157,285720.5875,2532031.315,0,train,Random Forest,0.20898811384938087,0
5158,285228.821,2531071.212,0,train,Random Forest,0.4489197443470355,0
5159,277936.4079,2526403.555,0,train,Random Forest,0.20906076713527333,0
5160,288077.2031,2527333.052,0,train,Random Forest,0.219513463922916,0
5161,287459.2542,2538346.573,0,train,Random Forest,0.3166948121269778,0
5162,270094.8234,2537659.916,1,train,Random Forest,0.8186860535869516,1
5163,285110.4143,2546581.795,0,test,Random Forest,0.6336015019951241,1
5164,265238.6559,2540575.132,0,train,Random Forest,0.3239718910317932,0
5165,262560.893,2547615.682,0,train,Random Forest,0.2741529441720062,0
5166,280077.6072,2557067.472,0,train,Random Forest,0.19886492240967366,0
5167,275275.628,2534351.294,0,train,Random Forest,0.5367470245658267,1
5168,285474.4591,2543118.6,0,test,Random Forest,0.2609794877717098,0
5169,282575.2338,2543958.445,0,train,Random Forest,0.20986033644276453,0
5170,288544.8091,2533327.009,1,train,Random Forest,0.8025379637917476,1
5171,285444.4589,2513592.99,0,train,Random Forest,0.6237011749346905,1
5172,283561.1936,2554777.318,0,test,Random Forest,0.2838235679129387,0
5173,275934.433,2535348.542,0,train,Random Forest,0.13303906871125531,0
5174,284741.3369,2511985.701,0,train,Random Forest,0.5314692648000953,1
5175,261026.4618,2548825.545,0,train,Random Forest,0.6074358579749776,1
5176,278437.6457,2523346.89,0,train,Random Forest,0.5432864805752613,1
5177,279422.384,2530594.107,0,train,Random Forest,0.28671988647638436,0
5178,278675.8164,2515496.576,0,train,Random Forest,0.40770438823655364,0
5179,277497.0898,2540412.083,0,validation,Random Forest,0.23402728858310642,0
5180,278837.9395,2530610.28,0,train,Random Forest,0.5802840962664246,1
5181,286653.6222,2530398.757,0,train,Random Forest,0.23639735493085748,0
5182,272864.9805,2539605.559,0,train,Random Forest,0.17079552527019176,0
5183,284501.5107,2508515.554,0,validation,Random Forest,0.6744313783864937,1
5184,288686.8502,2509937.542,0,train,Random Forest,0.2841096442093868,0
5185,265322.0358,2543322.057,0,train,Random Forest,0.21579222537224899,0
5186,287285.4302,2542310.869,1,test,Random Forest,0.13864695042910205,0
5187,281965.5446,2555165.56,0,test,Random Forest,0.24505928558443538,0
5188,283741.3758,2522877.583,1,train,Random Forest,0.7095300757043103,1
5189,289342.4068,2541144.56,1,train,Random Forest,0.6172096184088371,1
5190,270724.6617,2533597.007,1,train,Random Forest,0.8293969349505826,1
5191,282303.8114,2519074.421,1,train,Random Forest,0.6638310767143687,1
5192,294376.1324,2510111.843,0,train,Random Forest,0.47947872228028415,0
5193,281946.1389,2559421.935,0,train,Random Forest,0.7293902007825096,1
5194,270711.608,2525339.186,0,validation,Random Forest,0.6037643684884927,1
5195,276308.834,2517016.854,0,train,Random Forest,0.18641050817781118,0
5196,271482.658,2551813.253,0,train,Random Forest,0.19398262325357524,0
5197,288683.1803,2513533.71,0,train,Random Forest,0.3394715240028787,0
5198,279828.8384,2513542.944,0,train,Random Forest,0.31916646182985775,0
5199,284428.8395,2552521.177,0,train,Random Forest,0.40464720355017736,0
5200,273127.3692,2521824.087,0,validation,Random Forest,0.34095536670516535,0
5201,293088.3561,2511092.63,0,train,Random Forest,0.3832037656325904,0
5202,283547.942,2537050.955,0,train,Random Forest,0.15515045339550226,0
5203,276740.3519,2517769.387,0,train,Random Forest,0.25149310203116004,0
5204,273071.2376,2527349.011,0,train,Random Forest,0.4105930918424091,0
5205,278512.9895,2535357.381,0,train,Random Forest,0.2249485771477593,0
5206,274476.7767,2553749.426,0,validation,Random Forest,0.21283945342165603,0
5207,293258.8939,2531698.876,0,train,Random Forest,0.31807804171389203,0
5208,291827.3752,2505205.3,1,train,Random Forest,0.7935371728667817,1
5209,283356.8266,2531271.322,0,train,Random Forest,0.21024120053135437,0
5210,279011.8338,2523408.387,1,train,Random Forest,0.6788357692265673,1
5211,274388.7979,2545601.262,0,train,Random Forest,0.1875255662012811,0
5212,281186.0548,2543941.556,0,train,Random Forest,0.13377242099028488,0
5213,264629.8196,2539707.645,1,train,Random Forest,0.8744266088282447,1
5214,273679.7247,2537314.686,1,validation,Random Forest,0.31021755354204233,0
5215,280093.3908,2557614.825,0,train,Random Forest,0.24398518874213332,0
5216,271447.2224,2553516.513,0,train,Random Forest,0.6388346948012454,1
5217,288452.8255,2533742.786,0,train,Random Forest,0.5508348350329162,1
5218,269030.9139,2534709.055,0,train,Random Forest,0.3746141228259553,0
5219,263054.6865,2544577.994,0,train,Random Forest,0.21302007178433152,0
5220,263044.319,2541870.451,1,train,Random Forest,0.7801012134373893,1
5221,263679.4043,2549630.283,0,train,Random Forest,0.17865559105885678,0
5222,281154.1483,2556808.222,0,train,Random Forest,0.21629584938622035,0
5223,271269.0075,2529946.518,1,train,Random Forest,0.8454887816874058,1
5224,260991.9125,2550059.897,0,train,Random Forest,0.253435943202628,0
5225,264748.8881,2537150.377,0,train,Random Forest,0.680740609876429,1
5226,286379.3555,2528933.35,1,train,Random Forest,0.804927690946198,1
5227,277099.9749,2515427.85,1,train,Random Forest,0.5783159518543528,1
5228,277233.9486,2552077.806,0,validation,Random Forest,0.3068779328831543,0
5229,280333.4188,2553337.747,0,test,Random Forest,0.30772205525877944,0
5230,263056.8593,2547043.568,0,train,Random Forest,0.18877711367882785,0
5231,283929.2531,2508999.248,0,validation,Random Forest,0.6540007802503299,1
5232,291351.7196,2509579.741,1,train,Random Forest,0.6685350471807329,1
5233,279676.6493,2556803.788,0,train,Random Forest,0.1652264836505194,0
5234,279535.1637,2509028.972,0,train,Random Forest,0.26991895030902613,0
5235,277621.5711,2532961.471,0,train,Random Forest,0.3342617366107248,0
5236,282782.2016,2542621.017,0,train,Random Forest,0.3917101972796889,0
5237,277310.4335,2519213.201,0,train,Random Forest,0.40751864436716784,0
5238,282440.4527,2553187.545,1,test,Random Forest,0.4793660827983012,0
5239,265887.863,2540872.908,0,train,Random Forest,0.25883043664752053,0
5240,269630.6506,2550696.903,1,train,Random Forest,0.5991893989239454,1
5241,287852.9428,2542604.043,0,test,Random Forest,0.28444231446814466,0
5242,279568.615,2528513.382,0,train,Random Forest,0.5288239193270652,1
5243,271009.2922,2529493.352,1,train,Random Forest,0.8290647718076989,1
5244,276815.8668,2532687.434,0,train,Random Forest,0.1764201537055261,0
5245,272809.8436,2530741.568,0,train,Random Forest,0.5760977887260642,1
5246,277618.5237,2550033.817,0,train,Random Forest,0.26876756118750206,0
5247,284901.3418,2508217.451,0,validation,Random Forest,0.6834495412591582,1
5248,273522.0619,2547629.36,0,train,Random Forest,0.21612465059391853,0
5249,288379.2361,2503598.727,0,train,Random Forest,0.4461744573181363,0
5250,266111.3608,2532738.892,1,test,Random Forest,0.5833097539385398,1
5251,290346.4142,2507908.381,0,train,Random Forest,0.5675921194202026,1
5252,288196.8837,2517903.544,0,test,Random Forest,0.6308192820999373,1
5253,275356.9665,2539595.252,0,validation,Random Forest,0.270441397815076,0
5254,273497.232,2545434.499,0,train,Random Forest,0.22574328446922148,0
5255,275871.2475,2525329.542,1,train,Random Forest,0.7801337251845041,1
5256,280745.0182,2519949.231,0,train,Random Forest,0.3072450285015001,0
5257,288249.1367,2541341.344,1,train,Random Forest,0.6754927133710495,1
5258,289365.6604,2516405.529,0,train,Random Forest,0.2031653004491059,0
5259,282578.5617,2525804.888,0,train,Random Forest,0.4028356716774105,0
5260,281519.7714,2546308.131,0,train,Random Forest,0.2203191874394981,0
5261,275278.3207,2557235.665,0,test,Random Forest,0.2440075518400196,0
5262,278007.8159,2523895.444,0,train,Random Forest,0.42555657607921443,0
5263,283267.6619,2544035.42,0,train,Random Forest,0.17022451232014446,0
5264,279283.4247,2514019.806,0,train,Random Forest,0.2796767069534995,0
5265,291002.23,2539720.288,1,train,Random Forest,0.5692942113245264,1
5266,286910.0831,2558885.536,1,train,Random Forest,0.8662877846356175,1
5267,283011.3152,2539991.006,0,train,Random Forest,0.22943575783073233,0
5268,281626.417,2528413.449,0,train,Random Forest,0.529580005312059,1
5269,293352.6092,2533773.678,0,train,Random Forest,0.33315797174443795,0
5270,282377.9714,2555449.459,0,test,Random Forest,0.3522336104115633,0
5271,270197.1612,2545885.97,0,train,Random Forest,0.20790200636016037,0
5272,262748.8878,2550995.77,0,train,Random Forest,0.19226135839657446,0
5273,276995.1238,2556572.007,0,validation,Random Forest,0.2662866213375814,0
5274,279080.1191,2517364.957,0,train,Random Forest,0.3743698400952764,0
5275,268511.147,2535314.766,0,test,Random Forest,0.6470783995170786,1
5276,291470.9177,2501769.915,1,train,Random Forest,0.6866320234497163,1
5277,274993.3035,2546909.993,0,train,Random Forest,0.15158466681820537,0
5278,277164.7561,2551435.08,0,train,Random Forest,0.1914441001183101,0
5279,281067.8194,2533348.81,0,train,Random Forest,0.26662814171140264,0
5280,270538.0487,2539405.737,0,train,Random Forest,0.13148258265672555,0
5281,274712.9038,2528675.081,0,train,Random Forest,0.16090499047360035,0
5282,289208.8637,2515082.5,0,train,Random Forest,0.3637478202162293,0
5283,289170.9425,2534729.109,0,train,Random Forest,0.30372237427351195,0
5284,274572.5508,2543188.949,0,train,Random Forest,0.28064225073858184,0
5285,279047.9097,2512627.704,0,train,Random Forest,0.1252932942128351,0
5286,286084.6967,2546560.812,0,test,Random Forest,0.27409146388035865,0
5287,282241.2044,2522579.714,1,train,Random Forest,0.7590465240930057,1
5288,281362.3257,2546485.256,0,train,Random Forest,0.2211446354730055,0
5289,285920.1693,2541571.701,0,train,Random Forest,0.2300359247241022,0
5290,277268.5443,2511760.223,0,train,Random Forest,0.20188669523022168,0
5291,276003.2925,2541699.132,1,validation,Random Forest,0.23605370203469533,0
5292,280951.6262,2529735.101,0,train,Random Forest,0.2670349400414611,0
5293,275388.9737,2537237.405,0,validation,Random Forest,0.3760928844287196,0
5294,262072.3969,2547391.706,1,train,Random Forest,0.643193354828616,1
5295,271262.0823,2549616.263,0,train,Random Forest,0.23556598228830666,0
5296,284564.7162,2521346.716,1,test,Random Forest,0.29441840640992323,0
5297,277360.4483,2522825.147,1,train,Random Forest,0.7388810800325284,1
5298,282736.8078,2536301.033,0,train,Random Forest,0.1763159778439932,0
5299,268216.8404,2536020.486,1,test,Random Forest,0.6532643506090828,1
5300,291196.498,2540655.925,0,train,Random Forest,0.4402387436815488,0
5301,278790.2307,2541000.603,0,train,Random Forest,0.3396482276922129,0
5302,264308.3965,2535758.581,1,test,Random Forest,0.5564008108850018,1
5303,283153.0306,2554220.026,0,test,Random Forest,0.41267973160073057,0
5304,279561.9639,2547545.455,1,train,Random Forest,0.8766944259005192,1
5305,281649.0177,2527189.938,1,train,Random Forest,0.7029379866479378,1
5306,287138.3044,2544891.301,0,test,Random Forest,0.401201706555609,0
5307,279531.8266,2539114.642,0,train,Random Forest,0.32457689982371674,0
5308,289368.3661,2531269.199,0,train,Random Forest,0.27740070734953115,0
5309,278766.6697,2525370.456,0,train,Random Forest,0.28418318509496826,0
5310,286287.6361,2558456.108,0,train,Random Forest,0.6724265412215571,1
5311,280154.8329,2510751.126,0,train,Random Forest,0.10025170439617558,0
5312,284203.9556,2544117.081,0,test,Random Forest,0.260017162135693,0
5313,278949.0914,2528659.901,0,train,Random Forest,0.15129286633989938,0
5314,259599.4444,2544439.512,1,train,Random Forest,0.5826354976819028,1
5315,286666.4967,2538001.316,1,train,Random Forest,0.7709428580014627,1
5316,273177.2282,2529929.555,0,train,Random Forest,0.4266445320401213,0
5317,274317.9607,2534206.416,0,train,Random Forest,0.1594170615312487,0
5318,274243.2473,2516286.053,1,train,Random Forest,0.6930371877588081,1
5319,273570.9278,2539407.986,0,train,Random Forest,0.2716110063817884,0
5320,288339.3142,2505382.46,0,train,Random Forest,0.2362035187682947,0
5321,280672.6369,2547069.743,0,train,Random Forest,0.6086610559803012,1
5322,264539.4282,2545896.915,0,train,Random Forest,0.6460605620898067,1
5323,269074.5643,2551289.125,0,train,Random Forest,0.37550811241626547,0
5324,265570.353,2547685.828,0,train,Random Forest,0.2093900635165678,0
5325,273797.9105,2540585.818,0,validation,Random Forest,0.17050244965374728,0
